StudentId,SchoolId,StudentSpecialId,StundentName,ParentName,Address,City,ContactNumber,ClasssNumber,ClassId,DivisionId,BusId,TripNo,FilePath,TimeStamp,StudentGuid,IsActive,ParentId,State,Gender,BloodGroup,ParentEmail,PostalCode,DOB,Aadhaar,BioNumber
10098,10039,admno101,Anu,Rajeev,Ragam,Thiruvananthapuram,9865327417,2,49,93,1,NULL,/Media/Student/Profile/a51c2313-4286-42e7-966e-37b20efaa178.jpeg,2017-07-26 04:11:07.223,D04AF7D4-BDAC-4162-B923-71C434DC2086,1,19,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10099,10039,admno102,Anna,Rajeev,Ragam,Thiruvananthapuram,22,2,49,93,66,1,/Media/Student/Profile/f2784170-ee77-4a08-b643-674983cccdb4.jpeg,2017-07-26 04:21:57.080,BAB8AEC3-1360-44AD-A422-6BADBF279E61,0,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10100,10039,admno102,Anna,Rajeev,Ragam,Thiruvananthapuram,Please Enter a 10 digit phone number,2,49,93,66,NULL,/Media/Student/Profile/18d3a025-378e-4c02-a1fa-c87215e49609.jpeg,2017-07-26 04:35:04.310,34B5DBF6-ED9D-4724-AFBC-C9A853DDF2EA,0,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10101,10039,dd,fgg,rf,ff,tt,89562314708,2,49,93,66,1,/Media/Student/Profile/a3c83a51-8610-4d22-8734-8e54c313af70.jpeg,2017-07-26 04:44:01.667,DBE44996-7B14-4FDB-93CC-97672ADC71F8,0,NULL,rf,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10102,10039,admno102,Anna,Rajeev,Ragam,Thiruvananthapuram,9638527410,2,49,93,1,NULL,/Media/Student/Profile/93dc7752-522a-4d9c-97ea-3ae4ef37689f.jpeg,2017-07-26 04:53:44.927,95EF3F20-CE1C-43FB-A21B-BCB6EE7707A8,1,19,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10103,10039,f,gg,t,n,g,9638527410,2,49,93,66,1,/Media/Student/Profile/0ea5fd97-3b5f-4276-8df5-807b203e4660.jpeg,2017-07-26 05:07:22.287,569CE38E-ABEF-467C-8C74-F6DE20B41B2E,0,NULL,f,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10104,10039,X,G,C,X,X,9638527410,2,49,93,66,1,/Media/Student/Profile/68869d64-0815-4b28-a3a5-5951c199eac6.jpeg,2017-07-26 06:07:14.823,51D8CCD9-E700-47D0-85EE-63D83770600E,0,NULL,c,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10105,10039,C,V,C,D,F,8369852147,2,49,93,66,2,/Media/Student/Profile/283879b0-10b5-4eea-b617-8f6b3f0e8ecc.jpeg,2017-07-26 06:08:27.677,33FF6883-C021-4771-B669-2985F8972CCE,0,NULL,f,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10106,10039,Admnppppp,C,X,C,G,1234567890,2,49,93,66,1,/Media/Student/Profile/cd68680f-8a1c-458c-bcbc-a1e079ebc50f.jpeg,2017-07-26 06:21:13.687,BD9CE7D2-8DFD-4FB2-A1E7-C3C9CE3419FD,0,NULL,by,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10107,10052,STKC29,Jeevan,Jeevan Parent,Kattakada,TVm,9746491230,NULL,50,97,9,NULL,NULL,2018-08-14 11:00:26.840,81A6F2E0-85D6-4002-80BF-964105FB8CF3,1,NULL,Kerala,M,NULL,srishti@test.com,695582,NULL,NULL,00000008
10108,10039,Fii,Cc,F,F,Gg,6369874521,2,49,93,63,1,/Media/Student/Profile/c42bef20-29f4-4d9b-81e6-7c0229e5397e.jpeg,2017-07-26 06:37:25.410,DD49B801-F3BC-4D45-A9D9-5C221508442D,0,NULL,fg,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10109,10039,Ff,C,Vgg,Fg,Gg,8956237410,2,49,98,63,3,/Media/Student/Profile/05851563-62ec-40e7-b3dc-5611126921da.jpeg,2017-07-26 09:35:35.183,040597D7-DC9C-440A-A9D4-08DCC3423C5B,0,NULL,kg,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10110,10039,V,Vg,A,C,C,8963666669,2,24,44,63,1,/Media/Student/Profile/e5d1e9c0-6201-40ee-ae75-20cd193aaf5a.jpeg,2017-07-26 09:36:54.337,CCEC83A9-FD44-4749-9F68-66D23380F64A,0,NULL,g,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10111,10039,Dd,D,X,D,D,9321584769,2,45,83,63,1,/Media/Student/Profile/fca94909-ed39-48b6-b798-e78f48e3f4a7.jpeg,2017-07-26 09:42:55.337,7C0E7B2C-CCD6-41CE-8F8E-701C01288A35,1,NULL,c,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10112,10039,F,C,G,C,F,8325698574,2,24,46,62,1,/Media/Student/Profile/41c53f55-f791-4165-9470-159bb0ef848d.jpeg,2017-07-26 09:48:01.567,640024E0-532D-487E-A2D7-1D09391F676C,0,NULL,f,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10113,10039,Cvv,Tony,Cc,Fc,Ff,5632147809,2,26,50,63,NULL,/Media/Student/Profile/80e3c910-a143-496c-8ce5-901a95656b81.jpeg,2017-07-27 06:51:00.353,72598C65-65E3-42A0-B176-9D18246818CE,0,NULL,ff,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10114,10039,Xx,X,X,$f*ghhh+hjjkkkkkjkkkjkkkkkjjjjjjjj=jjjjjjjjhjjjjjjjjjjj,Cgggghhhhhjjjkkjnnbvcffcccvv,9996663214,2,26,50,63,3,/Media/Student/Profile/a520f951-32b8-4178-bd56-f1d6f66df831.jpeg,2017-07-27 06:53:04.297,53DD73B1-4EBC-48CA-AA27-B5A76F2226D2,0,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10115,10039,ggt,g,f,gf,f,5553698740,2,55,106,65,2,/Media/Student/Profile/5fa70131-550a-496c-af7e-bd63f660305c.jpeg,2017-07-27 11:21:10.627,B9CB7BCC-E6A3-42F7-8C23-43376E19FC34,1,NULL,fg,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10116,10039,llķhyfgy,d,f,f,d,6352417890,2,45,83,65,2,/Media/Student/Profile/c489e0ec-d5f2-443b-8050-132a373ef008.jpeg,2017-07-27 11:24:16.017,9EF49DD0-10B6-42E2-BD52-1DF04DA6D9AC,1,NULL,f,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10117,10039,24556,Archana,Anilkumar,Adh,Trivandrum Vizhinjam Road,1447885528558,2,51,101,70,NULL,/Media/Student/Profile/062b99c0-e7f8-48ac-aebe-ddae20c900ef.jpeg,2017-07-27 11:55:19.737,A3908601-D5BD-419D-84D6-275B665F34EF,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10118,10039,34677,Abhirami,Anilkumar,ert,Trivandrum,12558744556,2,51,101,71,2,/Media/Student/Profile/3fe8b552-5d12-4537-9652-2a06d7b572ee.jpeg,2017-07-27 12:00:40.800,BD4C99CA-4951-48DE-837A-88359849219A,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10119,10039,467,Anil,Raveendran,sfğ,Kollam,25885666466,2,51,101,63,2,/Media/Student/Profile/24fd3d11-b7c2-473f-acb0-21fabda8ed86.jpeg,2017-07-27 12:03:03.900,00A41A67-1443-40EA-A1D3-B64CDDC8B6A8,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10120,10039,3568,Bindhu,Dinakar,rfbbh,alapuzha,258887441223,2,51,101,1,NULL,/Media/Student/Profile/9eee8a40-5e24-458d-89fa-622b8441bb5a.jpeg,2017-07-27 12:05:22.130,8FCDE56E-DA5C-4DE5-9A70-23598E828BFC,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10121,10039,4566,kavitha,achuthan,rgvh,Thiruvananthapuram,25887442256,2,51,101,72,7,/Media/Student/Profile/227d840b-8f2c-4ea7-a7ca-7e9d835d2924.jpeg,2017-07-27 12:07:31.363,5A06411F-5FAA-4A8F-BF25-FCD2F3544694,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10122,10058,Admn101,Anoop Raj,Raj Kumar,"Adwaidam, T. P Nagar",Thiruvananthapuram,9447147178,2,56,108,76,NULL,/Media/Student/Profile/ae841565-4cbb-467f-ac78-3b46c076d86c.jpeg,2017-07-27 12:09:52.620,BE287C70-33F9-4373-9037-1741041C7A77,1,26,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10123,10039,24567,Achu,Bindhu,fhjj,Kolkata,5566625666,2,51,101,68,4,/Media/Student/Profile/d60f4338-317b-4f26-9ae8-461cac29721e.jpeg,2017-07-27 12:19:45.357,FD53DCB9-44F2-429C-8109-5818A2598419,1,NULL,Kolkata,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10124,10058,Admin102,Athira Raj,Raj Kumar,Adwaitham,Thiruvananthapuram ,9856794563,2,56,108,76,2,/Media/Student/Profile/ae841565-4cbb-467f-ac78-3b46c076d86c.jpeg,2017-07-27 12:36:40.183,D7D5A41D-F9C1-4377-92EF-DAEEE2AA4377,1,22,kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10125,10058,admin103,allen raj,raj kumar,adwaitham ,thiruvanathapuram,9867594369,2,56,108,76,1,/Media/Student/Profile/90f73bf5-adf9-453d-b3dd-fed0654d7db4.jpeg,2017-07-27 13:00:14.237,3CD61DAA-184E-4301-BC08-A1E2EDB4078E,1,22,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10126,10039,ftuii,Abhi,dghh,fghh,Pathanamthitta,5666877777,2,51,101,71,3,/Media/Student/Profile/dcb088f7-0bf1-4c04-abdb-3df4fcb41ca3.jpeg,2017-07-27 13:20:45.953,25A4BDDD-E747-460E-81F0-78CABF324CE9,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10127,10039,71881812,leo,decaprio,ny 22,ny ,1231231234,2,51,101,63,2,/Media/Student/Profile/6d1fcff4-fd0a-477d-a2f7-b605a70ce8c8.jpeg,2017-07-27 13:22:47.540,68E94918-8550-4A06-BB5D-2A2DD5535AD4,1,NULL,il ,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10128,10039,26788,Ajeesh,fhj,giijjh,Kozhikode,1475932555,2,52,102,1,NULL,/Media/Student/Profile/b3b126d0-716c-4d23-952c-5473c0e4b5bd.jpeg,2017-07-27 13:24:35.677,99184DFE-4138-4FAD-A6DA-7BD9CD31E8EA,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10129,10039,1231231234,decaprio,shibu pp,palayam,tvn,1231231234,2,51,101,65,2,/Media/Student/Profile/700b92db-5b15-49f6-95ae-b2dbf10f918f.jpeg,2017-07-27 13:24:49.640,CF843BAD-96E9-480D-ADB7-E5858486AEBD,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10130,10039,7277282,lal,jegadesh,tc11 008,nalanchira,1231234123,2,51,101,63,3,/Media/Student/Profile/7e0d1899-d55c-4363-91de-b21aa298e72c.jpeg,2017-07-27 13:28:50.613,2450036E-B151-49DF-936A-57F7EE929F41,1,NULL,kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10131,10039,5535366,Abhi,Mohan,Nila,tvm,213131313222,2,52,102,52,2,/Media/Student/Profile/a96d33ba-d625-449e-b891-610cf78408e2.jpeg,2017-07-27 13:28:56.103,185FB5A3-F54D-4F45-9945-74018224AE15,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10132,10039,12345,Rahul,Suresh,suresh bhavan,TVM,1234567890,2,52,102,1,NULL,/Media/Student/Profile/c5682147-a2de-4af2-8a58-3118f5be7174.jpeg,2017-07-27 13:30:48.113,68468F2D-9107-489B-9E18-6DB184059439,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10133,10039,16728927992,rohan,Molly,jdkdd,al,1231231234,2,51,107,63,3,/Media/Student/Profile/47004547-be7e-4c0d-aec7-0b56b46e8552.jpeg,2017-07-27 13:33:12.867,13AC4D2D-0488-4B11-8B0E-15BA7FC0ED66,1,NULL,Dubai - United Arab Emirates,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10134,10039,23ffg,Nithish,sdfg,fgj,Alappuzha,255863559559,2,52,102,63,3,/Media/Student/Profile/db9a032e-e95f-4793-96c3-836132fdec5d.jpeg,2017-07-27 13:38:23.930,4FB2769A-5B9E-414B-A338-D31FF543B484,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10135,10039,34rfggg,Kannan,tgh,fh,ggh,55555666988,2,52,103,63,NULL,/Media/Student/Profile/9269e4a4-048c-4a6a-9f59-8255e5358037.jpeg,2017-07-27 13:39:26.390,08D21AB8-BD1A-4BF8-BD14-189E3FCFC11F,1,NULL,ttt,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10136,10039,4678,dghh,456,56,55,22335514455,2,53,104,62,2,/Media/Student/Profile/8eef18b8-216f-4441-a7fa-d3f6f7cb5533.jpeg,2017-07-27 13:40:10.243,0457EF67-3F1F-4F20-BF92-3AD2BD530CB9,1,NULL,56,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10137,10058,Admn104,Aalia A.R,Aakash S,"A-7,Rajasree Domiciles",Thiruvananthapuram,9447147178,2,56,108,75,NULL,/Media/Student/Profile/ae841565-4cbb-467f-ac78-3b46c076d86c.jpeg,2017-07-27 17:46:24.017,D23DB3B9-667F-4279-ADBA-9E76A773B8FB,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10138,10058,Admn105,Aasha S,Santhosh P,"S V Nila yam, Pettah",Thiruvananthapuram,9685741230,2,62,126,76,NULL,/Media/Student/Profile/dcf89257-b8b2-4090-82d3-13dd0b456e3b.jpeg,2017-07-27 17:50:34.007,2722F76C-4777-4D2C-8333-214A329CE6D9,1,NULL,Kerala ,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10139,10058,Admn106,Anagha S,Sai H,"Anagha Bhavan, P S Nagar",Thiruvananthapuram,9685741083,2,56,108,76,2,/Media/Student/Profile/d60c3e28-00db-437b-be0d-25bef46c72d8.jpeg,2017-07-27 17:53:20.693,0DA5B5D8-8586-4727-B365-8B32A472A50E,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10140,10058,Admn108,Bhuvan P,Pradeep S,"P S Cottage, Kowdiar",Thiruvananthapuram,9087412536,2,56,108,75,NULL,/Media/Student/Profile/1ef8b1e3-beee-4143-b256-654f9df02ddb.jpeg,2017-07-27 17:55:41.687,FB849012-FFD3-4DE0-B5A5-2539DF8055FB,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10141,10039,Cc,Cc,Cc,Ff,Ff,9874563210,2,24,44,65,2,/Media/Student/Profile/c3d7ff04-050f-4757-b5d7-4f662bd94771.jpeg,2017-07-28 05:02:52.680,B59B7CE6-A36C-4C47-8FD6-FB8DF86700B6,0,NULL,ff,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10142,10039,Fgh123,Fkgkgkf,Nfjfjf,Chen,Jffj,1231231234,2,24,44,68,6,/Media/Student/Profile/5e2c5690-edab-43bf-96f9-5f9fc054035a.jpeg,2017-07-28 05:06:42.547,2D0441C9-BD51-4ED5-A874-6594B555DA0F,0,NULL,chfb,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10143,10039,Bb,Gjfgkfk,Vgh,Bchf,Bcnc,1231231234,2,51,99,62,2,/Media/Student/Profile/081cc3ba-c893-451e-b7a0-b8e011821605.jpeg,2017-07-28 05:08:17.753,F2C4928A-5130-41BB-889E-7AB1E90B2EE3,1,NULL,cncj,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10144,10039,123,Qeerty,Xvdgd,Xhddh,Hdhdh,1231231234,2,51,101,63,3,/Media/Student/Profile/bf527de7-95c4-44fb-b0eb-4aa9e3b3feb8.jpeg,2017-07-28 05:09:49.530,4D188BD3-3B0C-405D-B4D7-2D030DEB0D15,0,34,ssd,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10145,10058,C,C,By,C,C,9938527412,2,56,109,78,NULL,/Media/Student/Profile/4f5dd4fa-04d3-4bda-9deb-f4fb8b269849.jpeg,2017-07-28 07:24:37.307,CE55ADF6-1D21-4ECE-96E2-B11F72CE7BF7,0,NULL,by,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10146,10058,G,G,G,C,CT,9638527410,2,56,109,78,NULL,/Media/Student/Profile/356d6050-703f-4144-9fec-b23cb2c59c3c.jpeg,2017-07-28 07:26:05.477,81F057A5-11A8-43E1-BA94-F69F65C39840,0,NULL,f,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10147,10058,G,G,G,G,G,9638527410,2,56,109,77,NULL,/Media/Student/Profile/1e52493e-d88c-4041-9709-f15d25ce8a59.jpeg,2017-07-28 07:29:43.673,BE2038B6-84D9-4FA8-86CB-704B49B33F05,1,NULL,g,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10148,10058,V,F,V,V, V,3698527410,2,56,109,78,NULL,/Media/Student/Profile/d47da1f5-dcaf-4f9c-abba-c1a08c3601bc.jpeg,2017-07-28 07:32:48.957,EF5FB412-0AE1-48A1-94F2-4282AADE30C1,1,NULL,cc,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10149,10058,Dnnd,Bxnx,Fnnf,Nxndn,Dnnf,9565959565,2,56,109,76,NULL,/Media/Student/Profile/6e1d6ec1-3efb-4885-b1e5-b142f5539ba0.jpeg,2017-07-28 07:33:32.433,7CD8857C-E7AE-46C5-B975-E418FD7BCBD1,1,NULL,dnjf,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10150,10039,Fghh,Cc ghhh,Gghh,Fghb,Vghhhh,5666656686,2,24,44,70,NULL,/Media/Student/Profile/31163c21-9282-419d-907e-060babf8d243.jpeg,2017-07-28 09:28:38.640,41087E15-DA2B-4E2D-8DE2-B7E771D1E0C2,0,NULL,rffgh,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10151,10039,G,V v,Cf,Gg,Gg,6609632587,2,24,44,68,6,/Media/Student/Profile/0489caed-c418-40ca-b838-a4310963abc2.jpeg,2017-07-28 09:42:59.790,15388303-A3CD-4D59-945D-08E720314492,0,NULL,fgg,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10152,10039,V, F,C,F,F,6698741230,2,24,45,68,6,/Media/Student/Profile/64ca31ae-25ce-4eca-b196-4db7320a0e94.jpeg,2017-07-28 09:43:32.707,36DC1EDE-64C9-43FE-9421-300EDB1F19A2,0,NULL,ff,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10153,10039,Vbbn,C,Cv,Xcc,Ccc,9874563210,2,24,44,71,3,/Media/Student/Profile/299fc1b6-30e8-4733-b309-eea33dc62b26.jpeg,2017-07-28 10:02:48.297,72320F18-BD56-4002-A3FE-DB5A4EE72145,0,NULL,cc Ed,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10154,10039,Fd,T,Ffg,Xc,Fff,9638527410,2,25,47,68,6,/Media/Student/Profile/ab9dee1c-aab1-4d3a-81a2-b27b8268e409.jpeg,2017-07-28 12:11:40.527,7FB23001-5FDE-4CA6-9485-5658D51D2443,1,NULL,fc,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10155,10052,AD12345,Dayonia,Joy,Kottayam,TVm,9746491230,NULL,50,97,9,NULL,NULL,2018-04-26 10:10:27.670,820F3C75-457B-4785-BBCC-2F87FF39CB22,1,NULL,Kerala,M,NULL,srishti@test.com,695582,NULL,NULL,00000001
10156,10039,A1,Ali,Alif,Asd,thiruvananthapuram,9632580741,2,24,44,60,2,/Media/Student/Profile/e00ce0b4-3ea4-415a-b299-699466ff0919.jpeg,2017-08-01 10:38:36.283,771446D8-79A9-4496-B935-65474BEDD14E,0,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10157,10039,tf,t,rf,ff,rfg,9638527410,2,25,49,62,NULL,/Media/Student/Profile/a8a73548-5077-4b43-90e3-a80a8ac5b091.jpeg,2017-08-01 10:55:51.470,6273D42C-559A-4ECD-B389-E91ECA2587C4,1,NULL,fgbn,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10158,10039,ff,dhjkk,rguuooo,dddfhj,dd,1234567890,2,49,93,82,NULL,/Media/Student/Profile/77637954-46aa-4423-9ab6-52716fa9330d.jpeg,2017-08-01 10:56:59.547,F5ADECA9-659F-4E08-8149-01C68D233316,1,NULL,vv,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10159,10039,rygohhp,ffg,fyxgouy,ghcb.jo,fhxh,9638527413,2,45,90,72,6,/Media/Student/Profile/915925a4-0d03-465d-bc41-1533bbef1743.jpeg,2017-08-01 11:04:17.907,E6D03179-1D39-4C9A-A041-D92BD2AE534A,1,NULL,fkj,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10160,10039,bgcjf,fhdgf,hgdfhj,ghdfjg,hdgfj,9638527410,2,26,51,81,2,/Media/Student/Profile/d0ee92cf-1413-42af-9094-dcaa31d8d34d.jpeg,2017-08-01 11:05:01.183,B97C454C-2463-4EE7-8E68-84DE652C1547,1,NULL,utdyfjgukuy,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10161,10039,kkk,y,yy,hhh,ghjjkk,9638527410,2,49,93,81,2,/Media/Student/Profile/332017ca-dc72-4dbb-bae7-27b14754492a.jpeg,2017-08-01 11:12:26.267,62E11AA0-3350-429A-8902-4B216B31DD6B,1,NULL,yhji,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10162,10039,dfhj,fgh,fhkl,rghjk,"dbm,",3692581470,2,24,44,68,8,/Media/Student/Profile/51499e2d-f8fa-4925-91f9-b444a165693a.jpeg,2017-08-01 11:41:51.733,EC770D74-1949-469A-9BE9-C040E8590959,0,NULL,dvnn,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10163,10039,gjn,hu,m lp,hlmmm,n km,9638527410,2,24,45,81,2,/Media/Student/Profile/879650ee-0ba1-4411-bafc-d637e520b408.jpeg,2017-08-01 11:49:04.260,F05E80D8-2BD3-4497-BC1F-48FD471A6205,1,NULL,hj,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10164,10039,rttff,ef,rgg,tghh,fghnm,9638527412,2,45,90,72,5,/Media/Student/Profile/380d1482-213e-439d-bede-fce270b1b4d2.jpeg,2017-08-01 12:25:20.023,DB44C498-9086-4C8E-BCC1-768189AACCFE,1,NULL,fu,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10165,10039,rghko,fh,fgjm,dghk,cgl,9638527410,2,26,52,72,3,/Media/Student/Profile/fae0163e-987a-462d-a941-e8f138329e2b.jpeg,2017-08-01 12:27:37.333,35D6464C-AB2D-4CEE-B3EC-9FCB6ABC4FF8,1,NULL,fhik,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10166,10062,tfyfy,yfgf,ttfy,tfgf,Thiruvananthapuram,9632580741,2,63,130,85,1,/Media/Student/Profile/0cae286a-3cc4-4ac9-95ac-a5a22654fcce.jpeg,2017-08-01 12:39:38.600,83478E93-C14D-440B-A29C-FB8181E16CB3,0,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10167,10052,as123,Karthika,P,Nilamel,TVm,9797979797,NULL,46,86,1,NULL,NULL,2017-08-01 21:02:05.727,1839C5C3-B20E-43F8-A629-2C2ED29ACC7E,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10168,10039,123456,fgg,dfg,fg,ff,9638527410,2,25,47,81,1,/Media/Student/Profile/aa8eb020-2168-43cd-aded-94cfe5f6e848.jpeg,2017-08-02 04:10:43.807,CAACD5A7-9646-4F96-8A73-9514ECC6863F,1,NULL,fyo,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10169,10039,ccvbnn,ccc,cvbb,ccvb,cvb,8888366584,2,24,46,62,2,/Media/Student/Profile/6ecbab75-9d97-4725-a06d-6496fe7c5b0d.jpeg,2017-08-02 06:20:08.117,869D86D1-8539-40B1-9FBA-F35684C27527,1,NULL,gvb,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10170,10062,A5478,tedt,ghjkk,ghj,kgb,6699989999,2,65,132,85,1,/Media/Student/Profile/2fbe5a8e-d4e0-4d74-a148-97c258a834dc.jpeg,2017-08-02 09:54:14.533,AF173D7A-30C6-431D-BBB3-E3165A762D90,0,NULL,vbj,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10171,10062,48e8,snnsns,dhjdje,dhndj,hdnnd,8956595555,2,65,132,85,1,/Media/Student/Profile/9c745f34-8419-4066-94b6-22e98e2e079a.jpeg,2017-08-02 10:01:30.893,3175E292-7628-4CFE-9651-041B92C4C24D,1,NULL,bdjd,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10172,10062,84838,test,ndbdnn,dbbxdn,jdjnd,9569959555,2,65,132,86,2,/Media/Student/Profile/4413a8e9-6715-4cc8-a6fd-0652ce2b63bb.jpeg,2017-08-02 10:14:14.817,4FC77C4B-8ED5-49FF-BD26-2D5548EFCAEA,1,NULL,Trivandrum,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10173,10062,cfghbh,Student 3,gxyyx,cgcyvjb,Thiruvananthapuram,9666685858,2,65,132,87,1,/Media/Student/Profile/f0c74ca5-7c12-4607-abbc-546decc8bdb3.jpeg,2017-08-02 10:49:49.083,48D3DFC5-AC6B-4CE2-83A5-428E3B7B200A,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10174,10062,dhh4333,Class 6 stuDent,Roy,bdbdj,dhdbnj,9895956599,2,73,140,86,1,/Media/Student/Profile/581401ed-faec-47b1-819f-c5373857493f.jpeg,2017-08-02 11:10:39.877,98E946A7-4543-4226-A08D-DBF713085F21,0,NULL,dhbd,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10175,10062,747838,test1,jdjjdj,djjd,hdjjd,9865959559,2,73,140,87,1,/Media/Student/Profile/a7b3737b-97ac-48ef-9eaf-410ea32f1e58.jpeg,2017-08-02 11:16:13.623,D486A5ED-52FA-4F31-B253-47B12B325A9C,1,25,hdnd,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10176,10062,737363,test2,bdnnx,bdbjjd,hjdn,3989597994,2,73,140,86,1,/Media/Student/Profile/084e718c-0578-42ed-aaee-89ce957a290c.jpeg,2017-08-02 11:16:46.053,59A163AB-98D5-4669-8EF6-63CC888A3C20,1,NULL,xhjd,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10177,10062,1,Student1,Ram,cgchgihkg,Thiruvananthapuram,9685828285,2,66,143,86,2,/Media/Student/Profile/4cade722-f32d-446d-9a65-cdb25825ffdd.jpeg,2017-08-02 11:56:24.307,C89FA1DA-F549-40B6-AB5C-518503D4301D,1,79,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10178,10062,6463y,test3,vxhfM,cncngmg,fncnfk,8989787798,2,73,140,86,1,/Media/Student/Profile/a6b0c2bb-9359-46e5-9263-26a563d48487.jpeg,2017-08-02 12:09:19.003,1221D553-3660-413D-9BE7-A4B7C0864DE8,1,NULL,xbfn,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10179,10039,cvbbn,f vbn,fcvb,cvbb,cvn,1234567890,2,25,49,1,NULL,/Media/Student/Profile/b3326855-a89c-49ed-8dee-48295290d10e.jpeg,2017-08-02 12:21:11.343,D27FA92A-9D1C-4B60-90F5-481BED34282D,1,NULL,gbbnj,,NULL,srishti@test.com,695582,NULL,NULL,NULL
